Product
Fx553Vd-Dm627T (I5-7300Hq/8Gb/1Tb                 1
Fx553Vd-Fy647T (I7-7700Hq/8Gb/256Gb/Geforce       1
Fx753Vd-Gc007T (I7-7700Hq/8Gb/1Tb                 1
Fx753Vd-Gc071T (I7-7700Hq/8Gb/1Tb/Geforce         1
Fx753Vd-Gc086T (I5-7300Hq/8Gb/1Tb                 1
Fx753Vd-Gc461T (I7-7700Hq/16Gb/1Tb                1
Fx753Ve-Gc093 (I7-7700Hq/12Gb/1Tb/Geforce         1
Fx753Ve-Gc155T (I7-7700Hq/16Gb/1Tb                1
G701Vo-Ih74K (I7-6820Hk/32Gb/2X                   1
G752Vy-Gc162T (I7-6700Hq/16Gb/1Tb                 1
Ge62 Apache                                       1
Ge63Vr 7Re                                        1
Ge63Vr 7Rf                                        1
Ge72 Apache                                       1
Ge72Mvr 7Rg                                       2
Ge72Vr 6Rf                                        1
Ge72Vr Apache                                     1
Ge73Vr 7Re                                        1
Ge73Vr 7Rf                                        1
Gl553Ve-Fy082T (I7-7700Hq/8Gb/1Tb                 1
Gl62 6Qf                                          1
Gl62M (I5-7300Hq/8Gb/1Tb                          1
Gl62M 7Rd                                         2
Gl62M 7Rdx                                        1
Gl62M 7Rex                                        1
Gl72M 7Rdx                                        2
Gl72M 7Rex                                        2
Gp62 7Rdx                                         1
Gp62M 7Rdx                                        1
Gp62M 7Rex                                        1
Gp62M Leopard                                     1
Gp62Mvr 6Rf                                       1
Gp72M 7Rex                                        1
Gp72Mvr 7Rfx                                      1
Gp72Vr Leopard                                    1
Gs40 Phantom                                      1
Gs43Vr 7Re                                        1
Gs60 Ghost                                        1
Gs63Vr 6Rf                                        1
Gs63Vr 7Rf                                        2
Gs63Vr 7Rg                                        1
Gs70 Stealth                                      1
Gs73Vr 7Rf                                        1
Gs73Vr 7Rg                                        1
Gs73Vr Stealth                                    2
Gt62Vr 6Rd                                        1
Gt62Vr 7Re                                        1
Gt72S Dominator                                   2
Gt72Vr Dominator                                  1
Gt73Evr 7Re                                       1
Gt73Vr Titan                                      1
Gt80S 6Qe                                         1
Gt80S 6Qf-074Us                                   1
Gv62 7Rd-1686Nl                                   1
Gv62M 7Rd                                         1
Ideapad 100S-14Ibr                                5
Ideapad 110-15Ibr                                 1
Ideapad 110-15Isk                                 3
Ideapad 120S-14Iap                                2
Ideapad 300-17Isk                                 1
Ideapad 310-15Abr                                 1
Ideapad 310-15Ikb                                 5
Ideapad 310-15Isk                                 4
Ideapad 320-14Iap                                 1
Ideapad 320-15Abr                                 5
Ideapad 320-15Ast                                 6
Ideapad 320-15Iap                                 7
Ideapad 320-15Ikb                                 5
Ideapad 320-15Ikbn                                9
Ideapad 320-15Ikbr                                1
Ideapad 320-15Isk                                 9
Ideapad 320-17Ikb                                 7
Ideapad 320-17Ikbr                                2
Ideapad 320-17Isk                                 1
Ideapad 320S-14Ikb                                1
Ideapad 510-15Ikb                                 2
Ideapad 510-15Isk                                 1
Ideapad 510S-13Ikb                                1
Ideapad 510S-14Ikb                                1
Ideapad 520-15Ikbr                                1
Ideapad 520S-14Ikb                                2
Ideapad 700-15Isk                                 1
Ideapad 720S-13Ikb                                1
Ideapad 720S-14Ikb                                1
Ideapad Y700-15Isk                                8
Ideapad Y900-17Isk                                1
Ideapad Y910-17Isk                                1
Inspiron 3168                                     1
Inspiron 3179                                     1
Inspiron 3552                                     9
Inspiron 3567                                    29
Inspiron 3576                                     6
Inspiron 5368                                     2
Inspiron 5370                                     3
Inspiron 5378                                     2
Inspiron 5379                                     5
Inspiron 5567                                    14
Inspiron 5568                                     1
Inspiron 5570                                    16
Inspiron 5577                                     4
Inspiron 5578                                     3
Inspiron 5579                                     4
Inspiron 5767                                     1
Inspiron 5770                                     8
Inspiron 7378                                     2
Inspiron 7559                                     2
Inspiron 7560                                     1
Inspiron 7567                                     8
Inspiron 7570                                     4
Inspiron 7577                                     6
Inspiron 7579                                     2
Inspiron 7773                                     2
Inspiron 7779                                     1
Insprion 5767                                     1
K556Ur-Dm621T (I7-7500U/8Gb/256Gb/Geforce         1
L403Na-Ga013Ts (N3350/4Gb/32Gb/W10)               1
L502Na-Go052T (N3350/4Gb/128Gb/W10)               1
Laptop Msi                                        1
Latitude 3180                                     1
Latitude 3380                                     2
Latitude 3480                                     2
Latitude 3570                                     1
Latitude 3580                                     3
Latitude 5289                                     1
Latitude 5480                                     8
Latitude 5490                                     1
Latitude 5580                                    12
Latitude 5590                                     2
Latitude 7280                                     3
Latitude 7390                                     1
Latitude 7480                                     4
Latitude E5270                                    3
Latitude E5470                                    1
Latitude E5570                                    3
Latitude E7270                                    1
Latitude E7470                                    2
Legion Y520-15Ikbn                               19
Legion Y720-15Ikb                                 4
Lenovo Ideapad                                    1
Leopard Gp72M                                     1
"Macbook 12""""""""""""                                4"
Macbook Air                                       5
Macbook Pro                                      10
N23 (N3060/4Gb/128Gb/W10)                         1
N42-20 Chromebook                                 1
"Name: count, dtype: int64"
Nitro 5                                           1
Nitro An515-51                                    1
Noteb Pav                                         1
Omen -                                            1
Omen 15-Ax205Na                                   1
Omen 15-Ce006Nv                                   1
Omen 15-Ce007Nv                                   1
Omen 17-An006Nv                                   1
Omen 17-An010Nv                                   1
Omen 17-An012Dx                                   1
Omen 17-W006Na                                    1
Omen 17-W207Nv                                    1
Omen 17-W212Nv                                    1
Omen 17-W295                                      1
Pavilion 14-Bk001Nv                               1
Pavilion 15-Bc000Nv                               1
Pavilion 15-Cb003Nv                               1
Pavilion 15-Ck000Nv                               1
Pavilion Power                                    1
Pavilion X360                                     3
Pl60 7Rd                                          1
Portege A30-C-1Cz                                 1
Portege X20W-D-10V                                1
Portege X30-D-10J                                 1
Portege X30-D-10K                                 1
Portege X30-D-10L                                 1
Portege X30-D-10V                                 1
Portege X30-D-10X                                 1
Portege Z30-C-16H                                 1
Portege Z30-C-16J                                 1
Portègè Z30-C-16K                                 1
Portege Z30-C-16L                                 1
Portege Z30-C-16P                                 1
Portege Z30-C-16Z                                 1
Portègè Z30-C-188                                 1
Portege Z30-C-1Cv                                 1
Portege Z30-C-1Cw                                 1
Portege Z30T-C-133                                1
Precision 3510                                    1
Precision 3520                                    4
Precision 5520                                    1
Precision 7720                                    1
Precision M5520                                   2
Predator 17                                       1
Predator G9-793                                   2
Pro P2540Ua-Ab51                                  1
Pro P2540Ua-Xo0192R                               1
Pro P2540Ua-Xo0198T                               1
Pro P2540Ua-Xs51                                  1
Probook 430                                      10
Probook 440                                      13
Probook 450                                      22
Probook 470                                      12
Probook 640                                       6
Probook 650                                       8
Probook X360                                      1
Q304Ua-Bhi5T11 (I5-7200U/6Gb/1Tb/Fhd/W10)         1
Q524Uq-Bhi7T15 (I7-7500U/12Gb/2Tb/Geforce         1
Q534Ux-Bhi7T19 (I7-7500U/16Gb/2Tb                 1
R417Na-Rs01 (N3350/4Gb/32Gb/W10)                  1
Rog G701Vi                                        1
Rog G701Vik-Ba060T                                1
Rog G701Vo                                        1
Rog G703Vi-E5062T                                 1
Rog G752Vl-Gc088D                                 1
Rog G752Vl-Uh71T                                  1
Rog G752Vs-Ba171T                                 1
Rog G752Vsk-Gc493T                                1
Rog G752Vt-Gc073T                                 1
Rog G752Vy-Gc229T                                 1
Rog Gl502Vm-Ds74                                  1
Rog Gl502Vs                                       1
Rog Gl552Vw-Cn470T                                1
Rog Gl552Vw-Dm201T                                1
Rog Gl553Ve-Ds74                                  1
Rog Gl553Ve-Fy022                                 1
Rog Gl553Ve-Fy052T                                1
Rog Gl702Vm-Gc017T                                1
Rog Gl702Vm-Gc354T                                1
Rog Gl702Vs-Ba023T                                1
Rog Gl702Vs-Gc095T                                1
Rog Gl703Vd-Gc028T                                1
Rog Gl752Vw-T4308T                                1
Rog Gl753Vd-Gc042T                                1
Rog Gl753Vd-Gc082T                                1
Rog Gl753Ve-Ds74                                  1
Rog Gl753Ve-Gc070T                                1
Rog Strix                                         6
Rog Zephyrus                                      1
Satellite Pro                                    13
Sp315-51 (I7-7500U/12Gb/1Tb/Fhd/W10)              1
Sp714-51 (I7-7Y75/8Gb/256Gb/Fhd/W10)              1
Spectre 13-V100Nv                                 1
Spectre 13-V111Dx                                 1
Spectre Pro                                       5
Spectre X360                                      6
Spin 3                                            1
Spin 5                                            2
Spin Sp111-31                                     1
Stream 11-Y000Na                                  3
Stream 14-Ax000Nv                                 1
Stream 14-Ax001Nv                                 1
Swift 3                                           5
Swift 7                                           1
Swift Sf114-31-P5Hy                               1
Tecra A40-C-1Df                                   1
Tecra A40-C-1E5                                   1
Tecra A40-C-1Kf                                   1
Tecra A50-C-1Zv                                   1
Tecra A50-C-218                                   1
Tecra A50-C-21G                                   1
Tecra A50-D-11D                                   1
Tecra A50-D-11M                                   1
Tecra X40-D-10G                                   1
Tecra X40-D-10H                                   1
Tecra X40-D-10Z                                   1
Tecra Z40-C-12X                                   1
Tecra Z40-C-12Z                                   1
Tecra Z40-C-136                                   1
Tecra Z40-C-161                                   1
Tecra Z50-C-140                                   1
Tecra Z50-C-144                                   1
Tecra Z50-D-10E                                   1
Thinkpad 13                                       7
Thinkpad E470                                     3
Thinkpad E480                                     3
Thinkpad E570                                     4
Thinkpad E580                                     2
Thinkpad L460                                     1
Thinkpad L470                                     3
Thinkpad L560                                     1
Thinkpad L570                                     2
Thinkpad P40                                      1
Thinkpad P50                                      1
Thinkpad P51                                      3
Thinkpad P51S                                     2
Thinkpad P70                                      1
Thinkpad P71                                      1
Thinkpad T460                                     3
Thinkpad T460P                                    1
Thinkpad T460S                                    3
Thinkpad T470                                     3
Thinkpad T470P                                    3
Thinkpad T470S                                    6
Thinkpad T560                                     2
Thinkpad T570                                     5
